Data;MÊS;Código;Produto;Peças Recebidas com Defeito;Lote;Fábrica Origem;Transportadora;Valor unitario;Valor total;Categoria;;
43889;FEV;36379;Produto G;128;T346;Fábrica Nordeste;Flash;6,37;815,36;MAKE;;
43889;FEV;38309;Produto W;169;BU021A;Fábrica Sudeste;Rapidex;3,74;632,06;TERCEIROS;;
43889;FEV;44452;Produto V;360;U016;Fábrica Nordeste;Gavião;10,32;3715,2;HIDRO;;
43889;FEV;29670;Produto D;433;U037BTO;Fábrica Sudeste;Gavião;3,55;1537,15;HIDRO;;
43889;FEV;44847;Produto P;471;U008;Fábrica Nordeste;Gavião;4,29;2020,59;MAKE;;
43889;FEV;34905;Produto H;403;U032;Fábrica Nordeste;Novo Horizonte;6,9;2780,7;GIFT;;
43889;FEV;70118;Produto T;8;t345;Fábrica Sudeste;Flash;2,97;23,76;TERCEIROS;;
43889;FEV;70118;Produto T;283;T362;Fábrica Sudeste;Gavião;3,25;919,75;HIDRO;;
43889;FEV;41460;Produto E;451;U007TA;Fábrica Nordeste;Flash;5,09;2295,59;HIDRO;;
43889;FEV;58880;Produto L;307;BT267;Fábrica Nordeste;Gavião;3,05;936,35;TERCEIROS;;
43889;FEV;73791;Produto B;276;U015AT;Fábrica Nordeste;Novo Horizonte;4,29;1184,04;MAKE;;
43889;FEV;77891;Produto R;442;BU047;Fábrica Nordeste;Gavião;3,47;1533,74;TERCEIROS;;
43889;FEV;59587;Produto S;348;BT364A;Fábrica Nordeste;Flash;5,94;2067,12;GIFT;;
43889;FEV;46609;Produto Q;404;T310TD;Fábrica Sudeste;Novo Horizonte;9,5;3838;HIDRO;;
43889;FEV;71594;Produto C;474;U009BTA;Fábrica Sudeste;Flash;4,87;2308,38;TERCEIROS;;
43889;FEV;46609;Produto Q;203;T311TA;Fábrica Sudeste;Del Monte;7,99;1621,97;HIDRO;;
43889;FEV;71594;Produto C;477;BU038;Fábrica Sudeste;Vai e Vêm;2,74;1306,98;GIFT;;
43889;FEV;71644;Produto J;381;T336TL;Fábrica Nordeste;Del Monte;4,06;1546,86;TERCEIROS;;
43889;FEV;37166;Produto N;202;T357;Fábrica Sudeste;Vai e Vêm;6,9;1393,8;TERCEIROS;;
43889;FEV;71594;Produto C;317;U010;Fábrica Sudeste;Novo Horizonte;4,29;1359,93;TERCEIROS;;
43889;FEV;34344;Produto Y;176;T352ATO;Fábrica Nordeste;Rapidex;4,08;718,08;CREMES;;
43889;FEV;48128;Produto F;52;T324;Fábrica Sudeste;Gavião;4,09;212,68;MAKE;;
43892;MAR;71644;Produto J;272;U013;Fábrica Sudeste;Del Monte;5,98;1626,56;TERCEIROS;;
43892;MAR;71594;Produto C;231;BU044;Fábrica Nordeste;Novo Horizonte;4,19;967,89;GIFT;;
43892;MAR;49060;Produto A;101;T332TL;Fábrica Nordeste;Rapidex;4,06;410,06;CREMES;;
43892;MAR;77891;Produto R;313;BU031;Fábrica Sudeste;Del Monte;7,12;2228,56;TERCEIROS;;
43892;MAR;44452;Produto V;134;T292TL;Fábrica Nordeste;Del Monte;2,84;380,56;TERCEIROS;;
43892;MAR;38309;Produto W;218;T352;Fábrica Nordeste;Gavião;6,07;1323,26;GIFT;;
43892;MAR;71594;Produto C;464;T357;Fábrica Nordeste;Vai e Vêm;6,9;3201,6;GIFT;;
43892;MAR;46609;Produto Q;117;U006TC;Fábrica Nordeste;Vai e Vêm;9,07;1061,19;TERCEIROS;;
43892;MAR;49060;Produto A;306;T198TL;Fábrica Nordeste;Gavião;1,76;538,56;HIDRO;;
43892;MAR;41460;Produto E;22;U039;Fábrica Nordeste;Novo Horizonte;3,35;73,7;TERCEIROS;;
43892;MAR;65472;Produto U;381;U028;Fábrica Nordeste;Flash;3,12;1188,72;HIDRO;;
43892;MAR;73791;Produto B;195;T348TL;Fábrica Nordeste;Del Monte;4,26;830,7;TERCEIROS;;
43892;MAR;73791;Produto B;118;T352;Fábrica Sudeste;Del Monte;6,07;716,26;HIDRO;;
43892;MAR;49060;Produto A;77;U045;Fábrica Nordeste;Del Monte;17,34;1335,18;MAKE;;
43892;MAR;59587;Produto S;145;u014ts;Fábrica Nordeste;Vai e Vêm;2,81;407,45;CREMES;;
43892;MAR;70118;Produto T;246;BT336;Fábrica Sudeste;Flash;1,79;440,34;GIFT;;
43892;MAR;30581;Produto M;473;TE23W;Fábrica Nordeste;Del Monte;5,39;2549,47;HIDRO;;
43892;MAR;34905;Produto H;230;U008;Fábrica Sudeste;Del Monte;8,71;2003,3;HIDRO;;
43892;MAR;44452;Produto V;100;T316TA;Fábrica Sudeste;Rapidex;4,96;496;MAKE;;
43892;MAR;41763;Produto I;460;U043TA;Fábrica Sudeste;Rapidex;4,58;2106,8;GIFT;;
43892;MAR;38309;Produto W;93;U009BTA;Fábrica Nordeste;Vai e Vêm;4,87;452,91;HIDRO;;
43892;MAR;41763;Produto I;353;U043TA;Fábrica Nordeste;Del Monte;4,58;1616,74;CREMES;;
43892;MAR;71594;Produto C;74;BU044;Fábrica Sudeste;Vai e Vêm;4,19;310,06;MAKE;;
43892;MAR;71644;Produto J;172;T324;Fábrica Sudeste;Novo Horizonte;4,42;760,24;MAKE;;
43892;MAR;71644;Produto J;266;BT336;Fábrica Nordeste;Gavião;8,25;2194,5;CREMES;;
43892;MAR;77891;Produto R;297;BU023A;Fábrica Nordeste;Del Monte;5,86;1740,42;HIDRO;;
43892;MAR;30581;Produto M;189;BU028A;Fábrica Sudeste;Rapidex;4,02;759,78;CREMES;;
43892;MAR;48128;Produto F;117;U017;Fábrica Nordeste;Vai e Vêm;4,92;575,64;GIFT;;
43892;MAR;70118;Produto T;432;U023BTO;Fábrica Nordeste;Rapidex;2,39;1032,48;HIDRO;;
43893;MAR;71644;Produto J;445;T360;Fábrica Sudeste;Del Monte;14,62;6505,9;HIDRO;;
43893;MAR;46609;Produto Q;281;T339TL;Fábrica Sudeste;Vai e Vêm;3,23;907,63;CREMES;;
43893;MAR;65472;Produto U;53;U027;Fábrica Nordeste;Novo Horizonte;15,64;828,92;CREMES;;
43893;MAR;41460;Produto E;337;U036TO;Fábrica Nordeste;Novo Horizonte;4,08;1374,96;GIFT;;
43893;MAR;73791;Produto B;70;U031;Fábrica Nordeste;Rapidex;6,9;483;CREMES;;
43893;MAR;49060;Produto A;203;U004;Fábrica Sudeste;Novo Horizonte;6,12;1242,36;TERCEIROS;;
43893;MAR;70118;Produto T;189;U038;Fábrica Nordeste;Rapidex;7,67;1449,63;HIDRO;;
43893;MAR;59587;Produto S;416;U036TO;Fábrica Sudeste;Del Monte;4,08;1697,28;GIFT;;
43893;MAR;38309;Produto W;292;U050;Fábrica Nordeste;Del Monte;2,24;654,08;HIDRO;;
43893;MAR;65472;Produto U;330;BU025;Fábrica Nordeste;Del Monte;7,68;2534,4;GIFT;;
43893;MAR;41763;Produto I;472;T310TS;Fábrica Nordeste;Flash;2,84;1340,48;MAKE;;
43893;MAR;34344;Produto Y;28;BU014;Fábrica Sudeste;Novo Horizonte;8,54;239,12;GIFT;;
43893;MAR;65472;Produto U;141;T276TL;Fábrica Nordeste;Vai e Vêm;3,18;448,38;MAKE;;
43893;MAR;41460;Produto E;477;BU044;Fábrica Sudeste;Gavião;7,3;3482,1;TERCEIROS;;
43893;MAR;48128;Produto F;326;U036;Fábrica Nordeste;Del Monte;14,73;4801,98;MAKE;;
43893;MAR;44452;Produto V;436;U027;Fábrica Nordeste;Del Monte;4,92;2145,12;GIFT;;
43893;MAR;36379;Produto G;84;TA427E;Fábrica Sudeste;Flash;1,92;161,28;HIDRO;;
43893;MAR;46609;Produto Q;103;T333;Fábrica Nordeste;Gavião;8,25;849,75;MAKE;;
43893;MAR;71594;Produto C;131;U016;Fábrica Sudeste;Novo Horizonte;1,88;246,28;CREMES;;
43893;MAR;70428;Produto O;410;u009a;Fábrica Nordeste;Gavião;5,75;2357,5;HIDRO;;
43893;MAR;70118;Produto T;265;BU023;Fábrica Nordeste;Vai e Vêm;2,76;731,4;TERCEIROS;;
43893;MAR;71594;Produto C;354;BT336;Fábrica Nordeste;Vai e Vêm;1,79;633,66;HIDRO;;
43893;MAR;71594;Produto C;39;BU046;Fábrica Nordeste;Flash;3,74;145,86;HIDRO;;
43893;MAR;70118;Produto T;196;U010AT;Fábrica Sudeste;Vai e Vêm;4,49;880,04;TERCEIROS;;
43893;MAR;71644;Produto J;453;U034A;Fábrica Sudeste;Vai e Vêm;3,31;1499,43;MAKE;;
43893;MAR;77891;Produto R;101;BT361;Fábrica Sudeste;Flash;2,42;244,42;MAKE;;
43893;MAR;34344;Produto Y;105;T311TA;Fábrica Sudeste;Gavião;7,99;838,95;GIFT;;
43893;MAR;39682;Produto K;235;T333TA;Fábrica Sudeste;Gavião;5,13;1205,55;HIDRO;;
43893;MAR;30581;Produto M;307;t315ta;Fábrica Nordeste;Flash;4,01;1231,07;TERCEIROS;;
43893;MAR;77891;Produto R;388;bt065;Fábrica Nordeste;Del Monte;12,04;4671,52;GIFT;;
43893;MAR;44452;Produto V;348;U010AT;Fábrica Sudeste;Vai e Vêm;4,49;1562,52;MAKE;;
43893;MAR;34344;Produto Y;338;BU006;Fábrica Sudeste;Vai e Vêm;2,18;736,84;GIFT;;
43893;MAR;30581;Produto M;472;U015;Fábrica Sudeste;Del Monte;15,64;7382,08;CREMES;;
43893;MAR;73791;Produto B;92;U011;Fábrica Sudeste;Gavião;6,07;558,44;MAKE;;
43893;MAR;36379;Produto G;425;u038to;Fábrica Nordeste;Novo Horizonte;3,55;1508,75;MAKE;;
43893;MAR;58880;Produto L;38;T331;Fábrica Sudeste;Novo Horizonte;12;456;GIFT;;
43893;MAR;39682;Produto K;57;T333;Fábrica Nordeste;Gavião;4,29;244,53;GIFT;;
43893;MAR;41460;Produto E;51;T162;Fábrica Sudeste;Del Monte;13,87;707,37;HIDRO;;
43894;MAR;73791;Produto B;488;U002;Fábrica Sudeste;Vai e Vêm;9,54;4655,52;TERCEIROS;;
43894;MAR;71644;Produto J;174;U003;Fábrica Sudeste;Del Monte;5,39;937,86;CREMES;;
43894;MAR;73791;Produto B;427;T336TT;Fábrica Sudeste;Del Monte;3,95;1686,65;GIFT;;
43894;MAR;39682;Produto K;374;U015;Fábrica Nordeste;Rapidex;26,12;9768,88;TERCEIROS;;
43894;MAR;71594;Produto C;204;U022;Fábrica Sudeste;Rapidex;0,92;187,68;GIFT;;
43894;MAR;46609;Produto Q;73;T310T;Fábrica Nordeste;Gavião;55,4;4044,2;TERCEIROS;;
43894;MAR;70428;Produto O;245;U022;Fábrica Nordeste;Flash;2,81;688,45;MAKE;;
43894;MAR;70428;Produto O;285;T325TA;Fábrica Sudeste;Rapidex;5,2;1482;MAKE;;
43894;MAR;30581;Produto M;282;T353;Fábrica Nordeste;Del Monte;9,29;2619,78;HIDRO;;
43894;MAR;39682;Produto K;138;BU031;Fábrica Sudeste;Del Monte;3,12;430,56;MAKE;;
43894;MAR;30581;Produto M;376;BU009;Fábrica Sudeste;Rapidex;2,82;1060,32;CREMES;;
43894;MAR;73791;Produto B;344;U052;Fábrica Nordeste;Vai e Vêm;26,12;8985,28;GIFT;;
43894;MAR;71644;Produto J;11;BT296;Fábrica Sudeste;Novo Horizonte;16,23;178,53;CREMES;;
43894;MAR;30581;Produto M;259;T324;Fábrica Sudeste;Del Monte;11,91;3084,69;CREMES;;
43894;MAR;79267;Produto X;78;BT292;Fábrica Sudeste;Vai e Vêm;16,54;1290,12;TERCEIROS;;
43894;MAR;37166;Produto N;437;BU051;Fábrica Sudeste;Vai e Vêm;4,02;1756,74;MAKE;;
43894;MAR;59587;Produto S;285;BU027;Fábrica Sudeste;Vai e Vêm;1,64;467,4;HIDRO;;
43894;MAR;65472;Produto U;323;T338TL;Fábrica Nordeste;Gavião;2,84;917,32;CREMES;;
43894;MAR;71644;Produto J;274;U013;Fábrica Nordeste;Flash;2,81;769,94;GIFT;;
43894;MAR;59587;Produto S;259;T362;Fábrica Sudeste;Gavião;10,07;2608,13;TERCEIROS;;
43894;MAR;71644;Produto J;14;T051;Fábrica Sudeste;Flash;16,43;230,02;MAKE;;
43894;MAR;38309;Produto W;80;U007TA;Fábrica Sudeste;Vai e Vêm;5,09;407,2;GIFT;;
43895;MAR;44847;Produto P;279;LF2015011;Fábrica Nordeste;Gavião;13,94;3889,26;CREMES;;
43895;MAR;30581;Produto M;222;BT043;Fábrica Sudeste;Del Monte;13,22;2934,84;HIDRO;;
43895;MAR;41763;Produto I;240;BU022;Fábrica Sudeste;Flash;8,41;2018,4;GIFT;;
43895;MAR;59587;Produto S;38;BA23R;Fábrica Nordeste;Novo Horizonte;11,71;444,98;HIDRO;;
43895;MAR;73791;Produto B;317;T304;Fábrica Nordeste;Del Monte;5,94;1882,98;TERCEIROS;;
43895;MAR;29670;Produto D;304;T318TL;Fábrica Sudeste;Vai e Vêm;5,93;1802,72;CREMES;;
43895;MAR;70428;Produto O;446;BU024;Fábrica Sudeste;Vai e Vêm;15,4;6868,4;GIFT;;
43895;MAR;44452;Produto V;135;T248;Fábrica Nordeste;Gavião;13,79;1861,65;TERCEIROS;;
43895;MAR;34344;Produto Y;126;T220;Fábrica Sudeste;Vai e Vêm;14,11;1777,86;MAKE;;
43895;MAR;30581;Produto M;425;U049;Fábrica Nordeste;Flash;8,91;3786,75;TERCEIROS;;
43895;MAR;34344;Produto Y;299;U039;Fábrica Nordeste;Vai e Vêm;8,26;2469,74;MAKE;;
43895;MAR;77891;Produto R;51;U052P;Fábrica Nordeste;Flash;2,72;138,72;CREMES;;
43895;MAR;37166;Produto N;239;U014;Fábrica Nordeste;Gavião;5,43;1297,77;HIDRO;;
43895;MAR;49060;Produto A;308;U010;Fábrica Nordeste;Flash;12,05;3711,4;TERCEIROS;;
43896;MAR;41460;Produto E;278;BU043;Fábrica Nordeste;Del Monte;3,66;1017,48;HIDRO;;
43896;MAR;38309;Produto W;265;U041AT;Fábrica Nordeste;Flash;4,6;1219;CREMES;;
43896;MAR;38309;Produto W;129;U016;Fábrica Sudeste;Gavião;7,7;993,3;CREMES;;
43896;MAR;73791;Produto B;22;T325;Fábrica Sudeste;Vai e Vêm;8,47;186,34;MAKE;;
43896;MAR;49060;Produto A;122;BT267;Fábrica Sudeste;Gavião;3,05;372,1;GIFT;;
43896;MAR;41763;Produto I;205;BT310;Fábrica Sudeste;Vai e Vêm;12,73;2609,65;GIFT;;
43896;MAR;49060;Produto A;282;T325;Fábrica Nordeste;Rapidex;8,47;2388,54;HIDRO;;
43896;MAR;38309;Produto W;26;T352;Fábrica Nordeste;Gavião;9,55;248,3;CREMES;;
43896;MAR;71594;Produto C;480;U035;Fábrica Sudeste;Gavião;3,63;1742,4;CREMES;;
43896;MAR;30581;Produto M;96;T360;Fábrica Nordeste;Gavião;2,34;224,64;TERCEIROS;;
43896;MAR;34905;Produto H;186;U059;Fábrica Sudeste;Del Monte;3,86;717,96;HIDRO;;
43896;MAR;36379;Produto G;427;U049;Fábrica Nordeste;Del Monte;8,91;3804,57;MAKE;;
43896;MAR;41460;Produto E;240;T352;Fábrica Nordeste;Novo Horizonte;9,55;2292;HIDRO;;
43896;MAR;34344;Produto Y;61;U010ATA;Fábrica Sudeste;Del Monte;4,87;297,07;HIDRO;;
43896;MAR;41460;Produto E;137;T158TA;Fábrica Sudeste;Flash;5,14;704,18;TERCEIROS;;
43896;MAR;37166;Produto N;311;t203tl;Fábrica Nordeste;Flash;6,01;1869,11;CREMES;;
43896;MAR;65472;Produto U;4;BU031A;Fábrica Sudeste;Novo Horizonte;3,12;12,48;TERCEIROS;;
43896;MAR;79267;Produto X;181;T206TA;Fábrica Sudeste;Vai e Vêm;4,84;876,04;GIFT;;
43896;MAR;71644;Produto J;356;U010;Fábrica Sudeste;Vai e Vêm;5,75;2047;HIDRO;;
43896;MAR;73791;Produto B;263;U023;Fábrica Nordeste;Vai e Vêm;2,24;589,12;HIDRO;;
43896;MAR;73791;Produto B;284;U028TO;Fábrica Nordeste;Gavião;15,51;4404,84;TERCEIROS;;
43896;MAR;77891;Produto R;425;BU050;Fábrica Nordeste;Del Monte;10,59;4500,75;TERCEIROS;;
43896;MAR;46609;Produto Q;446;S331AT;Fábrica Sudeste;Flash;4,71;2100,66;MAKE;;
43896;MAR;65472;Produto U;286;BU044;Fábrica Nordeste;Novo Horizonte;7,3;2087,8;GIFT;;
43896;MAR;38309;Produto W;154;BT267;Fábrica Nordeste;Vai e Vêm;3,05;469,7;TERCEIROS;;
43896;MAR;59587;Produto S;35;BT345;Fábrica Nordeste;Flash;2,69;94,15;CREMES;;
43896;MAR;34905;Produto H;230;BU058;Fábrica Sudeste;Del Monte;1,68;386,4;MAKE;;
43896;MAR;59587;Produto S;472;BU018;Fábrica Sudeste;Vai e Vêm;4,16;1963,52;TERCEIROS;;
43896;MAR;70428;Produto O;222;U053P;Fábrica Nordeste;Del Monte;3,15;699,3;MAKE;;
43896;MAR;44847;Produto P;13;U051P;Fábrica Nordeste;Vai e Vêm;2,84;36,92;TERCEIROS;;
43896;MAR;44452;Produto V;65;U042;Fábrica Nordeste;Gavião;8,27;537,55;CREMES;;
43896;MAR;70428;Produto O;315;U052;Fábrica Sudeste;Del Monte;15,17;4778,55;GIFT;;
43896;MAR;79267;Produto X;17;U039;Fábrica Sudeste;Gavião;3,61;61,37;CREMES;;
43896;MAR;44452;Produto V;203;U049;Fábrica Nordeste;Rapidex;8,91;1808,73;HIDRO;;
43896;MAR;41763;Produto I;479;u007ta;Fábrica Nordeste;Flash;5,09;2438,11;CREMES;;
43896;MAR;79267;Produto X;25;S331AT;Fábrica Sudeste;Novo Horizonte;4,71;117,75;MAKE;;
43896;MAR;38309;Produto W;143;T253TA;Fábrica Sudeste;Flash;5,16;737,88;HIDRO;;
43899;MAR;71594;Produto C;141;u015;Fábrica Nordeste;Vai e Vêm;15,64;2205,24;TERCEIROS;;
43899;MAR;34905;Produto H;186;T352TA;Fábrica Sudeste;Novo Horizonte;4,45;827,7;MAKE;;
43899;MAR;37166;Produto N;87;T217TA;Fábrica Sudeste;Del Monte;5,15;448,05;HIDRO;;
43899;MAR;65472;Produto U;261;t332tl;Fábrica Sudeste;Del Monte;8,55;2231,55;CREMES;;
43899;MAR;70118;Produto T;104;BH2019002;Fábrica Sudeste;Gavião;9,87;1026,48;CREMES;;
43899;MAR;59587;Produto S;49;bt362a;Fábrica Nordeste;Vai e Vêm;6,27;307,23;TERCEIROS;;
43899;MAR;38309;Produto W;134;BU047;Fábrica Sudeste;Flash;5,47;732,98;GIFT;;
43899;MAR;34344;Produto Y;45;BU036A;Fábrica Nordeste;Vai e Vêm;5,4;243;MAKE;;
43899;MAR;71594;Produto C;178;BU044;Fábrica Sudeste;Gavião;4,19;745,82;MAKE;;
43899;MAR;59587;Produto S;310;T336AT;Fábrica Nordeste;Vai e Vêm;5,92;1835,2;GIFT;;
43899;MAR;29670;Produto D;60;U006DT;Fábrica Sudeste;Gavião;5,25;315;TERCEIROS;;
43899;MAR;71644;Produto J;9;BU028;Fábrica Nordeste;Gavião;3,49;31,41;TERCEIROS;;
43899;MAR;70118;Produto T;9;BU046;Fábrica Nordeste;Del Monte;7,16;64,44;CREMES;;
43899;MAR;71644;Produto J;372;U017A;Fábrica Sudeste;Rapidex;7,43;2763,96;GIFT;;
43899;MAR;73791;Produto B;447;BU036A;Fábrica Nordeste;Del Monte;13,52;6043,44;GIFT;;
43899;MAR;30581;Produto M;163;U022;Fábrica Sudeste;Novo Horizonte;2,69;438,47;MAKE;;
43899;MAR;59587;Produto S;119;T332;Fábrica Sudeste;Rapidex;12;1428;CREMES;;
43899;MAR;38309;Produto W;160;U052;Fábrica Sudeste;Flash;15,17;2427,2;TERCEIROS;;
43899;MAR;79267;Produto X;201;U049;Fábrica Nordeste;Vai e Vêm;4,32;868,32;CREMES;;
43899;MAR;46609;Produto Q;480;T333;Fábrica Sudeste;Gavião;4,25;2040;GIFT;;
43899;MAR;34344;Produto Y;227;BU041;Fábrica Nordeste;Flash;3,66;830,82;MAKE;;
43899;MAR;48128;Produto F;327;BU035;Fábrica Nordeste;Vai e Vêm;4,05;1324,35;MAKE;;
43899;MAR;59587;Produto S;263;T158TA;Fábrica Nordeste;Vai e Vêm;5,14;1351,82;GIFT;;
43899;MAR;58880;Produto L;453;U044;Fábrica Nordeste;Rapidex;13,88;6287,64;CREMES;;
43899;MAR;79267;Produto X;19;U044;Fábrica Nordeste;Gavião;5,74;109,06;MAKE;;
43899;MAR;46609;Produto Q;116;U021;Fábrica Nordeste;Rapidex;4,33;502,28;TERCEIROS;;
43899;MAR;65472;Produto U;426;T303;Fábrica Nordeste;Flash;32,85;13994,1;GIFT;;
43899;MAR;29670;Produto D;129;T308;Fábrica Sudeste;Vai e Vêm;2,97;383,13;HIDRO;;
43899;MAR;46609;Produto Q;217;T247;Fábrica Sudeste;Flash;4,4;954,8;HIDRO;;
43899;MAR;34905;Produto H;402;BU013;Fábrica Sudeste;Novo Horizonte;19,58;7871,16;MAKE;;
43899;MAR;65472;Produto U;375;U031;Fábrica Nordeste;Novo Horizonte;6,12;2295;GIFT;;
43899;MAR;70118;Produto T;478;T330;Fábrica Sudeste;Del Monte;12;5736;HIDRO;;
43899;MAR;48128;Produto F;357;T297;Fábrica Nordeste;Del Monte;10,33;3687,81;HIDRO;;
43899;MAR;41763;Produto I;273;T301;Fábrica Nordeste;Flash;7,68;2096,64;CREMES;;
43899;MAR;41460;Produto E;53;T261;Fábrica Nordeste;Novo Horizonte;2,9;153,7;MAKE;;
43899;MAR;49060;Produto A;30;T217;Fábrica Sudeste;Rapidex;4,25;127,5;TERCEIROS;;
43900;MAR;44847;Produto P;265;BU051;Fábrica Nordeste;Gavião;10,59;2806,35;MAKE;;
43900;MAR;46609;Produto Q;178;U038TL;Fábrica Sudeste;Gavião;2,49;443,22;TERCEIROS;;
43900;MAR;77891;Produto R;263;BT260;Fábrica Sudeste;Rapidex;17,6;4628,8;TERCEIROS;;
43900;MAR;58880;Produto L;407;T316;Fábrica Nordeste;Gavião;6,39;2600,73;CREMES;;
43900;MAR;34905;Produto H;437;U039;Fábrica Sudeste;Gavião;3,61;1577,57;HIDRO;;
43900;MAR;37166;Produto N;93;U027;Fábrica Nordeste;Flash;1,8;167,4;TERCEIROS;;
43900;MAR;58880;Produto L;388;BU020;Fábrica Sudeste;Flash;8,57;3325,16;CREMES;;
43900;MAR;39682;Produto K;226;U015;Fábrica Sudeste;Novo Horizonte;26,12;5903,12;TERCEIROS;;
43900;MAR;59587;Produto S;248;BU024;Fábrica Sudeste;Novo Horizonte;9,49;2353,52;HIDRO;;
43900;MAR;59587;Produto S;275;T360;Fábrica Nordeste;Novo Horizonte;11,22;3085,5;MAKE;;
43900;MAR;49060;Produto A;36;T336TL;Fábrica Sudeste;Del Monte;4,06;146,16;MAKE;;
43900;MAR;36379;Produto G;413;S331AT;Fábrica Sudeste;Rapidex;4,71;1945,23;MAKE;;
43900;MAR;38309;Produto W;289;T158TA;Fábrica Sudeste;Rapidex;5,14;1485,46;HIDRO;;
43900;MAR;71594;Produto C;285;U022;Fábrica Nordeste;Del Monte;2,63;749,55;MAKE;;
43900;MAR;49060;Produto A;127;U030TC;Fábrica Nordeste;Vai e Vêm;9,21;1169,67;GIFT;;
43900;MAR;58880;Produto L;400;U007TC;Fábrica Nordeste;Flash;9,07;3628;MAKE;;
43900;MAR;34905;Produto H;117;U002;Fábrica Sudeste;Flash;0,92;107,64;GIFT;;
43900;MAR;59587;Produto S;298;U021TO;Fábrica Nordeste;Gavião;1,29;384,42;TERCEIROS;;
43900;MAR;71644;Produto J;226;T325TA;Fábrica Nordeste;Flash;5,09;1150,34;TERCEIROS;;
43900;MAR;77891;Produto R;454;TE23W;Fábrica Sudeste;Novo Horizonte;14,53;6596,62;GIFT;;
43900;MAR;30581;Produto M;463;t352;Fábrica Sudeste;Vai e Vêm;6,07;2810,41;TERCEIROS;;
43900;MAR;65472;Produto U;405;T316;Fábrica Nordeste;Del Monte;10,57;4280,85;HIDRO;;
43900;MAR;34905;Produto H;453;U058A;Fábrica Sudeste;Vai e Vêm;11,12;5037,36;GIFT;;
43900;MAR;58880;Produto L;158;U022;Fábrica Sudeste;Rapidex;0,92;145,36;CREMES;;
43900;MAR;71594;Produto C;382;U017A;Fábrica Nordeste;Del Monte;7,12;2719,84;GIFT;;
43901;MAR;58880;Produto L;90;T351AT;Fábrica Nordeste;Vai e Vêm;5;450;MAKE;;
43901;MAR;59587;Produto S;448;U048;Fábrica Sudeste;Gavião;1,67;748,16;CREMES;;
43901;MAR;36379;Produto G;24;U023A;Fábrica Sudeste;Rapidex;5,39;129,36;MAKE;;
43901;MAR;29670;Produto D;453;T332;Fábrica Sudeste;Flash;6,32;2862,96;TERCEIROS;;
43901;MAR;71644;Produto J;296;T263T;Fábrica Nordeste;Gavião;6,15;1820,4;TERCEIROS;;
43901;MAR;34905;Produto H;376;T274TT;Fábrica Sudeste;Flash;5;1880;GIFT;;
43901;MAR;46609;Produto Q;12;U027;Fábrica Sudeste;Vai e Vêm;15,64;187,68;TERCEIROS;;
43901;MAR;37166;Produto N;305;T343;Fábrica Nordeste;Del Monte;2,92;890,6;CREMES;;
43901;MAR;71644;Produto J;293;BU044;Fábrica Nordeste;Novo Horizonte;2,44;714,92;MAKE;;
43902;MAR;37166;Produto N;239;BU025;Fábrica Sudeste;Rapidex;15,4;3680,6;MAKE;;
43902;MAR;49060;Produto A;60;BU051;Fábrica Sudeste;Rapidex;4,02;241,2;MAKE;;
43902;MAR;73791;Produto B;490;BU030;Fábrica Sudeste;Vai e Vêm;7,62;3733,8;GIFT;;
43902;MAR;58880;Produto L;332;BU045A;Fábrica Nordeste;Vai e Vêm;4,16;1381,12;TERCEIROS;;
43902;MAR;71594;Produto C;334;U027;Fábrica Nordeste;Gavião;6,37;2127,58;HIDRO;;
43902;MAR;37166;Produto N;483;U028;Fábrica Sudeste;Vai e Vêm;5,98;2888,34;CREMES;;
43902;MAR;77891;Produto R;345;U007;Fábrica Sudeste;Gavião;3,63;1252,35;GIFT;;
43902;MAR;30581;Produto M;322;T263T;Fábrica Sudeste;Rapidex;6,15;1980,3;GIFT;;
43902;MAR;41460;Produto E;191;T318TL;Fábrica Nordeste;Gavião;5,93;1132,63;TERCEIROS;;
43902;MAR;71594;Produto C;436;BU051;Fábrica Nordeste;Flash;10,75;4687;GIFT;;
43902;MAR;44452;Produto V;403;T324;Fábrica Nordeste;Rapidex;2,23;898,69;MAKE;;
43902;MAR;79267;Produto X;419;T134TA;Fábrica Nordeste;Del Monte;3,88;1625,72;CREMES;;
43902;MAR;77891;Produto R;331;bu011;Fábrica Nordeste;Rapidex;10,16;3362,96;HIDRO;;
43902;MAR;49060;Produto A;406;U015;Fábrica Nordeste;Vai e Vêm;26,12;10604,72;CREMES;;
43902;MAR;58880;Produto L;128;U053;Fábrica Nordeste;Rapidex;2,15;275,2;TERCEIROS;;
43902;MAR;29670;Produto D;434;U002;Fábrica Nordeste;Novo Horizonte;9,54;4140,36;TERCEIROS;;
43902;MAR;79267;Produto X;309;T351AT;Fábrica Nordeste;Novo Horizonte;9,54;2947,86;GIFT;;
43902;MAR;70118;Produto T;486;u032;Fábrica Nordeste;Vai e Vêm;3,35;1628,1;CREMES;;
43902;MAR;71594;Produto C;448;T362;Fábrica Nordeste;Gavião;5,78;2589,44;HIDRO;;
43902;MAR;37166;Produto N;77;T325TA;Fábrica Nordeste;Rapidex;5,2;400,4;GIFT;;
43902;MAR;34344;Produto Y;151;T270BTT;Fábrica Sudeste;Gavião;3,96;597,96;MAKE;;
43902;MAR;65472;Produto U;292;U031;Fábrica Nordeste;Rapidex;2,73;797,16;TERCEIROS;;
